username,course_id,willingness
5068,239,0.167816459
5068,93,0.075426713
5068,190,0.028432109
5068,12,0.005677394
5068,222,0.002508374
5068,140,0.054827172
5068,197,0.029680505
5068,128,0.010379614
5069,99,0.006271069
5069,186,0.025219743
5070,37,7.77E-07
5070,123,0.009740774
5070,30,0.007339332
5070,97,0.002496152
5071,42,0.251025649
5071,111,0.006400887
5071,179,0.002671182
5071,50,0.013992014
5071,181,0
5071,116,0.004833147
5071,128,0.003121984
5071,109,0
5071,18,0.003240355
5071,234,0.003512613
5071,97,0.012654825
5071,188,0.010930736
5071,4,0.005259011
5071,173,0.011936988
5071,166,2.41E-06
5071,62,0.198279369
5071,3,0.006786391
5071,130,0.003925418
5071,118,0.021424332
5071,232,0.003438463
5072,106,0.021368353
5072,127,0.006841153
5073,192,0.006138261
5073,166,0.0076418
5073,113,0.263469963
5073,44,0.13823038
5074,168,0.015303856
5074,41,0
5075,200,0.005274755
5075,6,0.015517912
5075,108,0.007913529
5076,1,0.374694711
5076,68,0.380716202
5076,97,0.236433725
5077,84,0.328799004
5077,34,0.03238933
5077,96,0.013547107
5077,10,0.113636632
5078,6,0.010698158
5078,106,0.11565738
5078,26,0.022470839
5078,113,0.003665868
5078,50,0.011149144
5078,97,0.006638766
5078,169,0.173727997
5078,82,0.002876781
5078,61,0.269870073
5079,121,0.006477817
5079,68,0.088113576
5079,202,0.006278892
5080,3,0.024581054
5080,217,0.022441612
5081,53,0.028087001
5081,108,0.004385365
5081,86,0.029148136
5081,128,0.030504704
5081,222,0.074895524
5081,116,0.031280771
5081,169,0.021134167
5081,82,0.002299623
5082,108,0.008285367
5082,120,0.037887427
5083,11,0.193441557
5083,232,0.238024751
5083,175,0.003127243
5084,56,0.001909872
5084,242,0.014315952
5084,5,0.08652527
5084,134,0.01319996
5084,39,0.004574323
5084,4,0.033973975
5084,222,0.258504487
5084,99,0.25317369
5084,174,0.172767715
5084,229,0.01041919
5084,116,0.305537898
5084,120,0.02131944
5085,117,0.008420031
5085,61,0.107978602
5085,10,0.020158503
5085,220,0.069816226
5086,148,0.003189837
5086,191,0.006013981
5086,173,0.117377791
5086,2,0.037883883
5087,30,0.010722837
5087,66,0.004769924
5087,148,0.032095475
5088,234,0.115611682
5088,78,0.012170674
5089,9,0.007034382
5089,210,0.084043409
5089,51,0.003078423
5089,129,0.040398063
5090,58,0.048464737
5090,168,0.014978773
5090,84,0.059876671
5090,90,0
5091,148,0.028799935
5091,188,0.009090811
5092,136,0.062777535
5092,147,0
5093,170,0.008942134
5093,159,0.004891998
5093,175,0.001613177
5094,194,0.019753107
5094,106,0.018315508
5095,99,0.160677588
5095,116,0.039195481
5095,174,0.259134822
5096,117,0.031806144
5096,17,0.013080211
5096,65,0.010086928
5096,178,0.093639651
5097,122,0.002809208
5097,204,0.004657428
5097,188,0.046639412
5098,222,0.018952015
5098,137,0.232792388
5099,57,0.085286684
5099,68,0.111118396
5100,144,0.056246952
5100,213,0.182224599
5100,97,0.011076556
5101,116,0.076261885
5101,123,0.019924578
5102,8,0.323698844
5102,134,0.030583573
5102,112,0.201267182
5102,125,0.16628022
5102,204,0.355320066
5103,234,0.017619989
5103,213,0.010026366
5104,30,0.002149935
5104,219,0.04945035
5104,173,0.0099219
5104,168,0.0092119
5104,215,0.020480299
5104,99,0.002579283
5104,31,0.003403735
5104,170,0.007414659
5105,21,0.217746858
5105,13,0.087973482
5106,245,0.357571193
5106,21,0.106947619
5107,28,0.031818932
5107,197,0.005888717
5108,181,0.106989147
5108,13,0.066200843
5109,21,0.10856971
5109,138,0.068793462
5109,13,0.037651256
5110,121,0.057358817
5110,167,0.011506067
5111,76,0.0050557
5111,12,0.001641229
5112,39,0.013077798
5112,220,0.069119617
5112,246,0.003519831
5112,66,0.007178355
5112,148,0.004625016
5113,201,0.095445626
5113,96,0.001897762
5113,112,0.005046801
5113,148,0.001845384
5114,112,0.016659505
5114,139,0.006704178
5115,60,0.005311684
5115,31,0.014641827
5116,11,0.059865887
5116,145,0.009107028
5117,204,0.102089429
5117,97,0.014667629
5118,108,0.137674282
5118,120,0.032295866
5119,213,0.338594214
5119,136,0.125530485
5120,120,0.019369057
5120,100,0.016834023
5121,238,0.009723486
5121,224,0.136337586
5122,76,0.009671808
5122,236,0.059271899
5123,3,0.007544894
5123,45,0.003707954
5124,47,0.09752179
5124,141,0.016043079
5125,167,0.001638368
5125,173,0.065596913
5125,215,0.196708753
5125,148,0.110406909
5125,66,0.136623468
5125,30,0.058980351
5125,60,0.186600799
5126,13,0.096252562
5126,138,0.069440434
5127,148,0.156291661
5127,82,0.142328874
5127,137,0.023705731
5127,142,0.068513195
5127,111,0.208903626
5127,226,0.010474218
5127,31,0.018619784
5128,238,0.003658653
5128,205,0.041470063
5129,10,0.012899584
5129,150,0.217508371
5130,74,0.022462493
5130,162,0.014397922
5130,77,0.08067628
5130,12,0.00283726
5130,173,0.074678902
5130,207,0.01329604
5130,121,0.102231198
5131,235,0.111793706
5131,82,0.004573151
5131,142,0.004463673
5131,209,0.067070213
5131,240,0.087426609
5131,156,0.002529706
5131,64,0.425926301
5132,24,0.003406578
5132,149,0.007281334
5132,22,0.009430911
5133,246,0.004377016
5133,30,0.002821933
5134,199,0.015300553
5134,13,0.234370054
5134,21,0.323669335
5135,232,0.109267268
5135,134,0.003607348
5135,164,0.007123514
5135,234,0.067630804
5135,95,4.66E-07
5135,124,0.011083515
5135,91,0.02365997
5135,141,0.07157802
5135,7,0.028699582
5135,52,0.006040603
5135,11,0.007380717
5135,67,5.44E-07
5135,98,0.002544654
5135,28,0.006775467
5136,177,0.032507919
5136,113,0.013588278
5137,205,0.00127569
5137,238,0.001275923
5138,128,0.003123927
5138,78,3.03E-06
5139,23,3.73E-06
5139,231,0.006526032
5140,212,0.001117484
5140,103,0.005317737
5141,73,0
5141,51,0.072599307
5141,34,0.006038043
5141,184,0.002775284
5141,160,3.19E-06
5141,60,4.27E-06
5141,206,0.353398034
5141,10,0.048514173
5141,42,0.037181721
5142,28,0.000790188
5142,164,0.005310462
5142,107,0.005089528
5142,202,0.004293462
5142,212,0.002943538
5142,43,0.000929332
5142,211,0.004349544
5142,104,0.094813609
5143,47,0.055864095
5143,21,0.002942979
5143,106,0.14949436
5144,97,0.001820873
5144,99,0.002505011
5145,168,0.038631431
5145,173,0.020626773
5145,60,0
5145,206,0.011807658
5146,32,0.34356654
5146,223,0.030718608
5146,26,0.025672518
5147,78,0.05205352
5147,234,0.088510452
5148,150,0.00824858
5148,146,0.004227798
5149,203,0.046524908
5149,155,0.038816833
5150,146,0.004359785
5150,89,3.01E-05
5150,194,0.053853425
5150,10,1.86E-06
5151,210,0.058187582
5151,160,0.040018106
5152,181,0.156863578
5152,71,0.250542212
5152,138,0.063662697
5153,52,0.055020931
5153,48,0.134936091
5153,221,0.134562014
5153,13,0.019032497
5154,214,0.016475554
5154,152,0.160780673
5154,100,0.010681549
5155,71,0.097970734
5155,138,0.095993948
5155,13,0.034573648
5156,215,0.156688214
5156,34,0.013305251
5156,96,0.2893567
5157,60,0.016402318
5157,222,0.001696759
5157,137,0.004867721
5157,86,0.00601344
5157,244,0.091335299
5157,30,0.089913674
5157,66,0.016882457
5157,53,0.004067254
5158,108,0.011222341
5158,120,0.11451367
5159,213,0.018518719
5159,148,0.001845384
5160,225,0.017150671
5160,3,0.033171131
5161,20,0.001998361
5161,39,0.063052125
5161,18,0.208233718
5162,90,0.003591318
5162,10,0.005472336
5163,184,0.032064931
5163,51,0.018800613
5163,30,0.03644475
5163,10,0
5164,42,0.006255044
5164,145,0.037532013
5165,184,0.012674913
5165,213,0.092948589
5166,178,0.008735814
5166,92,0.001170565
5166,63,0.574493923
5166,108,0.004216761
5167,40,0.169594288
5167,138,0.081196627
5168,11,0.002783641
5168,181,0.005315644
5169,7,0.003437032
5169,197,0.171831154
5169,185,0.00430955
5170,232,0.361265845
5170,32,0.268487836
5171,170,0
5171,34,0.006024679
5171,222,0.002148097
5171,154,0.015892333
5171,10,0.004009967
5171,90,0.002863607
5172,137,0.010691863
5172,86,0.005507539
5173,2,0.011282092
5173,10,0.004926154
5174,207,0.008403277
5174,100,0.084588682
5174,214,0.00314221
5174,200,0.002632366
5175,211,0.00753883
5175,103,4.66E-07
5175,91,0.004383068
5175,43,0.000928555
5176,138,0.060634986
5176,67,0.010915215
5176,13,0.054111949
5177,3,0
5177,60,0.025194204
5177,173,0.09831751
5177,23,0.043872258
5177,168,0.022286691
5177,76,0.020786008
5177,215,0.202030689
5177,28,0.004808122
5177,242,0.017332719
5177,31,0.369265257
5177,170,0.127960658
5178,244,0.067439881
5178,170,0.006517121
5178,31,0.126505614
5178,179,0.223461484
5178,40,0.139935713
5178,148,0.016176307
5178,10,0.006119474
5178,66,0.008592215
5178,37,0.01370462
5178,53,0.037128742
5178,181,0.023300793
5178,239,0.031785505
5178,86,0.010548069
5178,222,0.031366925
5178,12,0.011844498
5178,157,0.0316723
5178,190,0.07092346
5178,168,0.044103387
5178,30,0.080270284
5178,41,0.015777415
5178,153,0.041995552
5178,88,0.044063982
5178,210,0.026434555
5179,61,0.01531186
5179,188,0.468540397
5179,137,0.155810387
5179,86,0.221047334
5180,132,0.105329184
5180,83,0.010864967
5181,45,0.013475457
5181,171,0.090710631
5182,170,0.001899659
5182,8,0.034569863
5182,129,0.050234183
5182,96,0
5182,219,0.00264124
5182,60,0.003129913
5182,3,0.141307749
5182,10,0.137239249
5182,148,0.001845384
5182,187,0.007639568
5182,160,0.038627125
5182,40,0.014214293
5183,97,0.008134825
5183,2,0.423902442
5183,28,0.00220399
5183,150,0.236617154
5184,132,0.615340778
5184,113,0.016719141
5185,3,0.003560863
5185,42,0
5185,153,0.003967704
5186,141,0.012620547
5186,209,0.069675343
5186,120,0.042789905
5186,228,0.081168962
5187,241,0.024865989
5187,56,0.019046551
5188,88,0.050786291
5188,188,0.126493597
5188,103,0.028776309
5189,234,0.083247751
5189,70,0.005521911
5190,43,0.1288501
5190,91,0.020437741
5191,170,0.00039573
5191,77,3.57E-06
5191,157,0.19125731
5191,19,0.043356281
5191,230,0.012532008
5192,66,0.048440968
5192,30,0.024221323
5192,8,0.003027409
5192,215,0.018949209
5193,134,0.006950134
5193,22,0.157196529
5194,213,0.247313207
5194,97,0.400717647
5195,170,0.00171913
5195,60,0.0024731
5196,208,0.025868272
5196,40,0.005203144
5197,100,0.011364667
5197,134,0.010037547
5197,132,0.089631982
5198,98,0.108155202
5198,43,0.062081033
5198,100,0.011221106
5198,132,0.031069111
5199,67,4.12E-06
5199,165,9.03E-05
5200,90,0.005656
5200,10,0.091101339
5200,146,0.011657757
5201,3,0.008566519
5201,167,0.002068338
5201,173,0.017581946
5201,239,0.07151669
5202,40,0.265393076
5202,213,0.176875421
5203,185,0.04491876
5203,85,0.699685703
5204,131,0.016426728
5204,191,0.025980902
5205,181,0.06915872
5205,232,0.159756826
5206,132,0.004235359
5206,134,0.003277383
5206,162,0.00530088
5207,169,0.321434977
5207,227,0.007736555
5208,10,0.031694491
5208,173,0.031532286
5208,137,0.003588536
5208,86,0.005486656
5209,40,0.385253591
5209,204,0.249178584
5210,227,6.22E-07
5210,187,0.00694066
5210,78,0.150771517
5210,90,0.051061166
5211,195,0.225349774
5211,123,0.027510272
5212,245,0.511833722
5212,21,0.154014562
5213,5,0.014856339
5213,190,0.149147184
5213,117,0.037203711
5214,167,0.134767556
5214,39,0.006343446
5215,173,0.743902498
5215,66,0.031439176
5216,56,0.047176475
5216,108,0.038098145
5216,26,0.032810745
5217,143,0.025566947
5217,13,0.015449057
5217,100,0.007206968
5218,246,0.023667289
5218,63,0.042612395
5218,0,0.001891494
5219,174,0.048083121
5219,99,0.301875979
5220,84,0.011456663
5220,60,0.003133487
5221,140,0.286520503
5221,39,0.00715995
5221,230,0.032059118
5222,116,0.004833147
5222,3,0.005437008
5223,134,0.11126684
5223,161,0.003978011
5224,108,0.111013016
5224,120,0.027721756
5225,10,0.437208769
5225,96,0.334308228
5226,123,0.001463324
5226,205,0.002054659
5227,153,0.158894681
5227,49,0.027249156
5228,219,0.060838048
5228,137,0.238320141
5228,206,0.30891922
5229,125,0.008229952
5229,128,0.041433351
5229,78,0.054429279
5230,214,0.003144851
5230,200,0.0034598
5231,74,0.006368831
5231,194,0.056144845
5232,18,0.006514422
5232,151,0.005706089
5232,197,0.003696809
5233,30,0.001676049
5233,153,0.006400753
5234,19,0.164104396
5234,231,0.002992383
5234,20,0.003195246
5235,137,0.005681935
5235,9,0.010938764
5236,222,0.049425694
5236,240,0.050516239
5237,0,0.001869504
5237,11,0.001164942
5237,212,0.002942917
5237,117,0.002490584
5237,145,0.002656338
5237,152,0.015057917
5237,211,0.094620894
5237,101,0.000789356
5237,33,0.120239321
5237,43,0.043107722
5237,183,7.77E-08
5237,100,0.004033311
5238,90,0.53503293
5238,206,0.016484307
5239,44,0.050217991
5239,14,0.054980503
5239,202,0.012317543
5239,182,0.057085652
5240,3,0.145507802
5240,137,0.050229309
5241,28,0.216929739
5241,13,0.041733871
5242,41,0.05967004
5242,23,0.008318188
5243,173,0.017077611
5243,206,0.004736476
5243,10,0.003703533
5243,59,0.152630461
5243,45,0.055725257
5243,156,0.056940987
5243,31,0.169042708
5243,44,0.011180284
5243,159,0.010838357
5243,202,0.016884495
5244,187,0.025753736
5244,41,0.027555232
5245,246,0.010900394
5245,216,0.00969517
5246,28,0.004352117
5246,211,0.038922151
5247,25,0.020344387
5247,157,0.009891377
5247,53,0.018864756
5248,208,0.098751089
5248,220,0.230524991
5248,30,0.147312922
5249,148,0.001933705
5249,130,0.00392907
5249,209,3.19E-06
5249,125,0.069755689
5249,215,0.051698352
5249,184,0.001957572
5249,172,0.03366314
5250,133,0.005329684
5250,60,0.114458178
5250,106,0.028253499
5251,41,0.005437414
5251,42,0.010957705
5251,94,0.020483579
5252,99,0.013840749
5252,204,0.200649181
5252,199,0.046222991
5253,73,0.067839491
5253,174,0.059219314
5254,195,0.003099309
5254,97,0.001009695
5255,10,0.046960505
5255,112,0.003773051
5255,84,0.013195007
5255,54,0.013799138
5256,150,0.197740641
5256,51,0.001832677
5257,123,0.005704207
5257,182,0.012676776
5258,206,0.09306962
5258,62,0.143031089
5259,187,0.030562234
5259,49,0.012420262
5259,64,0.630168422
5259,84,0.112137631
5259,204,0.018588456
5259,184,0.002775284
5259,217,0.027955511
5259,51,0.003159121
5259,77,0.029187749
5259,137,0.015641057
5259,30,0.005957828
5259,88,0.004737471
5259,157,0.12168128
5260,226,0.091732474
5260,11,1.48E-06
5261,83,0.020897029
5261,143,0.349982412
5261,26,0.019168764
5261,214,0.009054994
5262,200,0.197317461
5262,188,0.010930425
5262,114,0.022788847
5262,118,0.034175353
5262,132,0.34633903
5263,156,0.002642611
5263,14,3.11E-07
5263,62,0.011186169
5263,246,0.001551089
5264,170,0.205638713
5264,31,0.013429016
5265,178,0.019458778
5265,234,0.00432091
5266,85,0.105974332
5266,177,0.039635594
5266,116,0.009670955
5267,72,0.073571655
5267,139,0.105195581
5268,3,0.245042325
5268,116,0.022514376
5269,246,0.21084866
5269,197,0.003693313
5270,204,0.008887652
5270,8,0.055795671
5270,45,0.194472823
5270,116,0.071602304
5270,41,0.029440063
5271,11,0.127114484
5271,232,0.138190218
5271,32,0.202091939
5272,172,0.008247241
5272,157,0.0067283
5273,32,0.064084838
5273,181,0.263964864
5274,111,0.022759642
5274,174,0.009693035
5275,70,0.002279757
5275,175,0.003121804
5275,117,0.228621989
5275,61,0.285696442
5276,103,0.034836213
5276,11,0.020716653
5277,12,0
5277,128,0.062027704
5278,31,0.660352836
5278,30,0.598706366
5278,17,0.576820827
5279,30,0.085111354
5279,173,0.031755053
5280,0,0.004016105
5280,46,0.023809226
5281,82,0.0019461
5281,12,0.04800892
5282,30,0.004454383
5282,222,0.006876196
5282,137,0.015251939
5282,174,0.144262197
5283,219,0.099103969
5283,5,0.03753867
5283,184,0.057068109
5283,45,0.041846019
5284,145,0.036400722
5284,107,0.07496344
5285,198,0.030325891
5285,19,0.059678305
5286,10,0.210625504
5286,17,0.0203779
5287,51,0.033508084
5287,90,0.0409251
5288,23,0.016230867
5288,111,0.006057532
5288,2,0.018084375
5288,210,0.004183212
5288,160,0.007401689
5289,3,0.207166646
5289,160,0.01165605
5290,108,0.004216839
5290,168,0.006984519
5290,173,0.010051367
5291,154,0.005900947
5291,42,9.15E-05
5291,116,0.033607049
5292,54,0.009136865
5292,225,4.74E-06
5293,199,0.107889386
5293,21,0.065210889
5294,64,0.110760494
5294,204,0.058739906
5294,154,0.233831113
5294,89,0.029720041
5295,109,0.258485343
5295,184,0.289884084
5295,242,0.008533044
5295,10,0.100661429
5296,10,0.25282614
5296,96,0.042891109
5296,184,0.005271563
5297,198,0.006529305
5297,126,0.004614683
5297,66,0.005131363
5298,11,0.00641954
5298,214,0.022070472
5298,132,0.00989957
5298,108,0.004381014
5299,246,0.004487974
5299,170,0.004220899
5300,230,0.095951367
5300,10,0.031902367
5300,66,0.003129336
5300,206,0.004742925
5300,25,0
5300,215,0.16013592
5301,207,0.033059517
5301,187,0.0076405
5301,60,0.145825292
5302,28,0.005273623
5302,43,0.037842521
5303,97,0.177538122
5303,6,0.166382228
5303,104,0.008658778
5303,106,0.203555166
5304,215,0.025159768
5304,64,0.017423707
5305,148,0.042033337
5305,206,0.062164987
5305,31,0.193889097
5306,142,0.04924059
5306,97,0.024820077
5306,190,0.038841617
5307,37,1.55E-06
5307,110,0.009600981
5307,94,0
5307,52,0.00090489
5307,4,0
5307,25,0.008037271
5307,76,0.035272994
5307,128,0
5307,212,0.029526503
5307,166,0.019783328
5307,104,0.005258646
5307,156,0.013575508
5307,85,0.005495813
5307,28,0.000789955
5307,125,0.012634674
5307,153,7.69E-06
5308,111,0.015559324
5308,123,0.007557426
5308,215,0.008025862
5308,155,0.00619895
5309,137,0.002432088
5309,202,0.04600365
5309,83,0.090282821
5309,3,0.006218771
5310,157,0.305845487
5310,73,0.321959677
5310,12,0.005893324
5310,116,0.105109675
5310,26,0.033425538
5310,222,0.143198647
5311,56,0.017470138
5311,108,0.087947407
5311,141,0.452351141
5312,7,0.006375704
5312,145,0.002657814
5313,202,0.017844368
5313,180,0.048210589
5313,241,0.048869336
5313,56,0.004103462
5313,94,0.496122171
5313,246,0.043140495
5313,97,0.015965664
5313,4,0.078810384
5314,195,0.011449074
5314,94,0.074963889
5314,169,0.159222671
5314,7,0.001807817
5314,197,0.063924229
5314,120,0.021731607
5315,226,0.000930743
5315,239,0.064396131
5315,82,0.018693038
5315,78,0.011581253
5316,98,0.012134874
5316,103,0.001817256
5317,61,0.140675776
5317,169,0.019580374
5317,234,0.024305514
5318,96,0.002612925
5318,170,0.006253107
5319,171,0.001519633
5319,9,0.018863192
5319,38,0.009030017
5319,228,0.115487191
5320,31,0.04624464
5320,30,0.034113899
5320,235,0.009444559
5320,59,0.216673504
5321,40,0.003352373
5321,174,0.072051535
5321,244,0.055163904
5322,164,0.010207527
5322,59,1.31E-05
5323,81,0.071461183
5323,191,0.06259687
5323,210,0.091442828
5323,131,0.292760054
5323,232,0.171526493
5324,198,0.06836556
5324,117,0.074816102
5325,213,0.047336201
5325,226,0.183101961
5325,87,0.080072501
5325,98,0.044587117
5325,28,0.001634921
5325,107,0.003906153
5325,186,0.093424051
5325,145,0.09751803
5325,211,0.004352652
5325,35,0.081280324
5325,216,0.125953043
5325,33,0.002558539
5325,43,0.000928943
5325,198,0.001171145
5326,11,0.003015756
5326,116,0.004833147
5326,137,0.003535544
5327,3,0.256574096
5327,49,0.25638901
5327,167,0.027738784
5327,72,0.305341716
5328,118,0.016189242
5328,167,0.002459296
5328,80,0.012773144
5328,146,0.004294594
5329,149,0.014562901
5329,81,0.178305935
5329,100,0.014167408
5329,207,0.030141571
5330,12,0.002396827
5330,42,0.004894463
5330,130,0.008132223
5330,59,0.06323126
5331,209,0.051783306
5331,173,0.015101086
5332,234,0.027609751
5332,26,0.122557242
5332,120,0.034214294
5332,103,0.000642961
5333,47,0.016586814
5333,113,0.063224011
5333,86,0.07930801
5333,176,0.19646909
5333,94,0.020480704
5333,127,0.084002289
5334,21,0.080828316
5334,28,0.066415956
5335,243,0.053381502
5335,36,0.414188005
5335,106,0.107639215
5336,88,0.04221333
5336,206,0.004744479
5336,60,2.33E-07
5336,167,0.001630731
5336,25,0.031657419
5337,193,0.013243735
5337,203,0.045793841
5337,10,0.02561924
5337,12,0.011353079
5337,137,0.021169318
5338,232,0.004130418
5338,61,0.007982916
5338,53,0.00957405
5338,3,0.007529976
5338,82,0.035714488
5338,42,0
5338,169,0.001941603
5338,153,0.023613326
5338,41,0.008591061
5338,30,0.045551354
5338,60,0.056007986
5338,74,0.00631343
5338,242,0.01394344
5338,99,0.027857024
5338,86,0.021962527
5338,167,0.012932264
5338,192,0.021003192
5338,128,0.003138301
5338,194,0.003536394
5338,116,0.013152184
5339,204,0.627856292
5339,165,0.412079124
5340,116,0.072508903
5340,88,0.089267042
5341,239,0.048978787
5341,215,0.010855131
5341,206,0.004736476
5342,12,0.086842967
5342,169,0.008018808
5342,53,0.009558546
5343,10,0.009832767
5343,0,0.163232637
5344,153,0.023064691
5344,42,7.61E-06
5345,61,0.003851757
5345,167,0.002411627
5345,246,0.008221643
5346,59,4.01E-05
5346,188,0.030581138
5346,222,0.003005518
5347,173,0.073679715
5347,123,0.001465655
5347,205,1.63E-05
5348,103,0.136859998
5348,0,0.066814087
5348,28,0.031844491
5349,169,0.288931877
5349,185,0.002549534
5349,197,0.064407219
5350,51,0
5350,10,5.44E-06
5351,246,0.001062127
5351,42,0.014456208
5351,241,0.054131921
5351,28,0.016050843
5352,99,0.006868726
5352,9,0.006030144
5352,222,0.006984078
5352,59,5.05E-05
5352,3,0.004715887
5352,153,0.005618245
5353,206,0.005003328
5353,5,0.007503998
5353,137,0.147705368
5354,2,0.016610106
5354,90,0.003704481
5354,150,0.009624913
5355,110,0.028075416
5355,104,0.00405104
5355,185,0.005428642
5355,116,0.128309517
5355,223,0.047465958
5356,99,0.186183606
5356,128,0.003127268
5356,61,0.005101104
5356,153,0.008038689
5356,168,0.007203705
5356,190,0.102752514
5356,12,0.078696478
5356,137,0.074430885
5357,148,0.038318837
5357,10,0.006837887
5357,116,0.016415633
5357,174,0.020556785
5357,188,0.012482609
5357,206,0.067223649
5357,41,0.03280889
5357,53,0.013259551
5357,111,0.009078608
5358,215,0.021463945
5358,184,0.011652333
5359,1,0.028353354
5359,65,0.21442537
5359,214,0.340429503
5359,143,0.007984246
5359,168,0.047129177
5359,42,0
5359,118,0.565551481
5359,10,0.01461493
5359,132,0.096493085
5360,53,0.014326919
5360,208,0.100940517
5360,150,2.33E-07
5361,183,0.037282877
5361,132,0.074583773
5362,97,0.009408052
5362,155,6.06E-06
5363,226,0.223394417
5363,127,0.060840026
5364,42,0.108909856
5364,174,0.006287368
5365,242,0.010995285
5365,168,0.005828551
5366,63,0.000111811
5366,156,0.010236608
5367,197,0.000419653
5367,85,0.032094811
5368,131,0.003012486
5368,42,0.160391493
5369,21,0.247932384
5369,180,0.002438014
5370,50,0.003649823
5370,68,0.025002419
5371,185,0.152634814
5371,28,0.010949102
5372,73,0
5372,157,0.021777586
5372,222,0.008569897
5373,28,0.000791509
5373,164,0.022772118
5374,113,0.022579111
5374,44,0.046560187
5375,13,0.241650259
5375,185,0.261160387
5376,126,0.011154053
5376,173,0.028647555
5377,128,0.044390804
5377,174,0.070370356
5377,222,0.705891381
5378,117,0.039008864
5378,151,0.105008863
5379,36,0.091207393
5379,3,0.165656966
5380,174,0.784112131
5380,184,0.034936232
5380,116,0.013298869
5380,53,0.110179012
5380,246,0.003582849
5381,49,0.004865368
5381,15,1.48E-06
5381,78,0.220908871
5381,97,0.004989488
5381,68,0.249475541
5381,149,0.019610547
5381,99,0.160300777
5381,50,0.011627839
5382,90,0
5382,170,1.01E-06
5382,171,0
5382,184,0.060002052
5382,10,0.002728617
5382,160,2.33E-07
5383,28,0.008147944
5383,164,0.008242913
5383,246,0.007616369
5384,205,0.002809067
5384,224,0.054448692
5385,161,0.001987258
5385,238,0.001827345
5385,135,0.005407923
5385,4,0.005253649
5385,27,0.005738794
5385,205,0.001759303
5385,226,0.003029575
5385,156,2.64E-06
5385,121,1.17E-06
5386,148,0.087093282
5386,155,0.014363025
5386,111,0.20262163
5386,206,0.017792692
5386,30,0.025779905
5386,3,0.005726155
5386,173,0.044037337
5386,25,0.095189237
5386,51,0.002919669
5387,74,0.006316305
5387,137,0.028175819
5388,140,0.013746119
5388,12,0.010961053
5388,169,0.030802511
5389,211,0.055410158
5389,91,0.036196158
5390,137,0.060548377
5390,30,0.002633731
5391,78,0.071756175
5391,42,0.076059126
5391,213,0.180787871
5391,165,0.174343079
5391,50,0.024727474
5391,232,0.070103198
5392,151,0.116969975
5392,103,0.001816401
5393,108,0.047535599
5393,230,0.009616473
5393,2,0.01059339
5394,9,0.011476753
5394,173,0.010049269
5394,42,0.005709907
5394,53,0.035131327
5394,187,0.040683843
5395,173,0.008167595
5395,30,0.014859136
5395,53,0.005639371
5396,114,0.205938786
5396,170,0.036597968
5397,211,0.013054072
5397,0,0.612472445
5397,70,0.167943445
5397,19,0.016322319
5398,131,0.025115335
5398,43,0.040654684
5399,148,0.001845384
5399,61,0.022114558
5400,61,0.035996857
5400,220,3.89E-07
5401,148,0.001845384
5401,66,0.022493432
5401,198,0.006373499
5401,28,0.004345002
5402,10,0
5402,225,1.71E-06
5402,96,6.99E-07
5402,239,0.011562871
5403,170,0.057514525
5403,51,0.061828665
5403,2,0.101477433
5403,90,0.003007136
5404,167,0.178862162
5404,132,0.024375232
5405,128,0.003009059
5405,169,0.001406692
5406,232,0.037691383
5406,195,0.003099698
5406,118,0.171769594
5407,107,0.003906075
5407,185,0.004957339
5407,145,0.005314464
5408,178,0.002399049
5408,152,0.007497178
5409,47,0.038845103
5409,194,0.006321837
5409,176,0.320834415
5409,16,0.003276718
5410,169,0.188431844
5410,137,0.066017942
5411,169,0.162945568
5411,69,0.003686722
5411,137,0.003541138
5411,243,0.026205234
5411,31,0.26128705
5412,245,0.180843002
5412,21,0.12561601
5413,111,0.008675996
5413,28,0.003806012
5413,181,0.007048943
5413,42,0.008186144
5413,3,0.003605912
5413,130,0.004677009
5413,40,0.01979585
5414,25,0.071930718
5414,208,0.030831906
5415,40,0.356663787
5415,12,0.332942675
5415,213,0.332207079
5415,182,0.226913113
5415,204,0.084323413
5415,171,0.008459235
5415,74,0.012303793
5415,0,0.01055277
5415,218,0.031911273
5415,202,0.002566825
5416,42,0.112713452
5416,122,0.054975535
5417,142,0.011708434
5417,44,0.002603097
5417,202,0.020482516
5417,169,0.037219913
5417,83,0.007421416
5418,35,1.83E-05
5418,213,0.002406094
5418,165,0.010451156
5419,184,0.040714334
5419,215,0.253753345
5419,116,0.014417295
5419,240,0.039140381
5419,168,0.054692558
5420,72,0.366669008
5420,57,0.68927274
5420,7,0.23897499
5420,169,0.251487094
5421,83,0.278235216
5421,200,0.002921202
5421,162,0.081475523
5422,38,0.007858736
5422,211,0.009145245
5423,0,0.049558037
5423,109,0.04542151
5423,198,0.035635912
5423,30,0.013055682
5424,140,0.106093662
5424,79,0.006635854
5425,94,0.5219308
5425,180,0.258341726
5425,47,0.251998262
5425,194,0.246037583
5425,21,0.072985754
5426,90,0.009605933
5426,64,0.135447306
5426,109,0.002497762
5426,209,0.046556875
5427,185,0.00250541
5427,108,0.004235409
5427,85,0.01378952
5428,213,0.215348912
5428,99,0.014141017
5429,123,0.006242903
5429,82,0.005724641
5430,225,7.77E-07
5430,99,0.00438436
5431,246,0.003408371
5431,184,0.031741079
5431,140,0.687324439
5431,220,0.562089087
5432,218,0.110492674
